Quote on 1/12/16 15:53:16

NYSE
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
MNR,10.31,Range Bound,"instrument=MNR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.18%,"203,139",-.23,9.50,10.90,10,8,10.55,10.56,10.19,12.07,9.02,"63,084,752",MONMOUTH REAL INV CORP COM
MNRpA,25.95,N/A,"instrument=MNRpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,25.69,26.52,1,4,0,0,0,26.79,24.64,0,MONMOUTH REAL INV CORP 7.625% SER A CALLABLE
MNRpB,26.25,N/A,"instrument=MNRpB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.57%,"5,746",-.15,26.25,26.45,0,1,26.44,26.59,26.25,27.75,25.75,0,MONMOUTH REAL INV CORP PFD B
MO,59.38,Range Bound,"instrument=MO
trend=[null, GREEN, RED, RED, RED, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.13%,"5,621,116",-.08,59.15,59.37,1,1,59.96,60.08,58.92,61.74,47.31,"1,960,679,400",ALTRIA GROUP INC COM
MOD,7.13,Downtrend,"instrument=MOD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.42%,"354,093",+.03,5.90,8.36,1,1,7.14,7.20,6.95,13.82,6.87,"48,160,284",MODINE MFG CO COM
MODN,10.39,Range Bound,"instrument=MODN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.17%,"94,380",+.12,8.60,11.69,0,19,10.36,10.50,10.17,12.70,9.75,"26,666,830",MODEL N INC COM
MOG/A,55.79,Range Bound,"instrument=MOG/A
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.14%,"164,509",+.63,51.03,60.53,1,1,55.82,55.82,54.22,77.28,52.33,"36,697,069",MOOG INC CL A
MOH,56.56,Range Bound,"instrument=MOH
trend=[RED_OVER_GREEN, RED_OVER_GREEN, RED_OVER_GREEN, RED, RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, RED]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.13%,"835,101",+.63,53.54,57.70,3,3,56.09,57.17,55.545,82.37,49.37,"56,082,000",MOLINA HEALTHCARE INC COM
MON,92.52,Range Bound,"instrument=MON
trend=[GREEN, RED, GREEN, GREEN, GREEN, GREEN, GREEN, RED, GREEN, GREEN]
headPointer=2
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.26%,"4,025,754",+.24,89.41,92.52,2,1,92.85,93.33,91.82,126.00,81.22,"440,355,440",MONSANTO CO COM
MOS,24.56,Downtrend,"instrument=MOS
trend=[GREEN, RED, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN]
headPointer=3
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+3.19%,"8,549,868",+.76,24.37,24.59,7,1,24.30,24.765,23.65,53.83,23.52,"352,515,070",THE MOSAIC CO COM
MOV,23.32,Downtrend,"instrument=MOV
trend=[null, RED, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.33%,"246,145",+.53,22.41,23.35,1,5,23.28,23.50,22.68,32.21,21.18,"23,028,957",MOVADO GROUP INC. COM
MPA,15.19,N/A,"instrument=MPA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.93%,"70,468",+.14,15.20,15.24,0,7,15.06,15.24,15.034,15.3065,13.33,"11,455,000",BLACKROCK MUNIYLD PENN QU FUND COM
MPC,46.39,Range Bound,"instrument=MPC
trend=[GREEN, GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN]
headPointer=8
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.47%,"4,931,889",+.67,43.57,47.81,4,4,46.21,47.08,45.12,60.38,37.62,"532,974,079",MARATHON PETE CORP COM
MPG,16.27,N/A,"instrument=MPG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.99%,"123,152",+.16,14.14,19.05,1,1,16.29,16.36,15.90,24.62,15.62,"67,600,953",METALDYNE PERFORMANCE GRP INC COM
MPGpA,<empty>,N/A,"instrument=MPGpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,MPG OFFICE TRUST INC 1:1 EXC 10/16/13 112714209
MPLX,33.00,Range Bound,"instrument=MPLX
trend=[null, GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.86%,"2,671,138",+.28,32.37,32.88,1,2,33.50,34.17,30.37,85.57,26.38,"81,976,236",MPLX LP COM
MPO,.9855,Downtrend,"instrument=MPO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-24.77%,"274,465",-.3245,.9000,4.0000,5,40,1.3200,1.3200,.9804,16.2000,1.2900,"10,888,883",MIDSTATE PETROLEUM CO COM
MPR,<empty>,N/A,"instrument=MPR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,MET PRO CORP COM
MPV,13.87,N/A,"instrument=MPV
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+3.51%,"14,302",+.47,13.81,13.89,9,2,13.55,13.93,13.311,14.54,12.07,"9,521,000",BABSON CAPITAL PART INVESTORS SH BEN INT
MPW,10.72,Range Bound,"instrument=MPW
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-4.46%,"4,050,803",-.50,10.66,10.75,2,2,11.12,11.21,10.63,15.62,10.59,"237,837,150",MEDICAL PROPERTIES TRUST INC COM
MPX,5.69,Range Bound,"instrument=MPX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.90%,"13,804",-.11,5.66,8.88,0,4,5.92,5.92,5.54,8.99,5.50,"38,136,728",MARINE PRODUCTS CORP COM
MQT,13.48,N/A,"instrument=MQT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.15%,"37,046",+.02,13.19,13.48,18,0,13.45,13.49,13.43,14.1794,12.26,"22,367,000",BLACKROCK MUNIYIELD QLTY FD II COM
MQY,15.98,N/A,"instrument=MQY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.06%,"31,255",-.01,15.77,16.32,16,1,16.05,16.08,15.88,16.20,14.38,"30,425,000",BLACKROCK MUNIYIELD QLTY FD COM
MR,26.81,Range Bound,"instrument=MR
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.04%,"381,621",+.01,26.61,27.48,3,3,26.86,26.88,26.66,33.83,21.80,"119,786,298",MINDRAY MED INTL LTD SPON ADR
MRC,11.15,Range Bound,"instrument=MRC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.09%,"1,518,983",+.01,9.22,13.04,1,1,11.32,11.39,10.675,17.62,10.20,"102,202,599",MRC GLOBAL INC COM
MRF,<empty>,N/A,"instrument=MRF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,AMERICAN INCOME FUND INC N/C 9/8/14 67075J107
MRH,0,N/A,"instrument=MRH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,138.18,146.42,0,0,0,0,0,0,0,"43,799,000",MONTPELIER RE HOLDINGS LTD 0.472:1 EXC 8/3/15 G30397106
MRHpA,26.47,N/A,"instrument=MRHpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,26.00,26.90,0,0,0,0,0,28.46,25.85,"6,000,000",MONTPELIER RE HOLDINGS LTD PREFERRED STCK
MRIN,3.06,Downtrend,"instrument=MRIN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.33%,"135,183",+.01,3.04,3.10,1,1,3.09,3.24,3.03,7.69,3.00,"37,082,459",MARIN SOFTWARE INC COM
MRK,51.76,Range Bound,"instrument=MRK
trend=[GREEN, RED, RED, RED, RED, GREEN, RED, GREEN, RED, RED]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.00%,"11,315,828",+.51,51.51,51.71,1,1,51.51,52.07,50.98,63.62,45.69,"2,793,543,100",MERCK & CO INC. COM
MRO,9.19,Downtrend,"instrument=MRO
trend=[null, BRIGHT_RED, RED, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-4.47%,"25,498,392",-.43,9.09,9.14,2,37,9.70,9.76,8.71,31.53,9.37,"677,260,120",MARATHON OIL CORP COM
MS,28.46,Range Bound,"instrument=MS
trend=[GREEN, RED, GREEN, BRIGHT_RED, BRIGHT_RED, RED, GREEN, RED, GREEN, GREEN]
headPointer=1
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",0.00%,"16,018,518",0,28.30,28.44,1,8,28.74,28.88,28.00,41.04,27.81,"1,936,224,000",MORGAN STANLEY COM
MSA,40.48,Range Bound,"instrument=MSA
trend=[null, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null, null]
headPointer=5
separatorPointer=5
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.64%,"135,174",-.26,37.04,43.93,1,1,41.13,41.49,39.77,54.54,38.32,"37,342,716",MSA SAFETY INCORPORATED COM
MSB,3.64,Downtrend,"instrument=MSB
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-6.67%,"96,371",-.26,3.55,4.31,2,1,3.88,3.9489,3.61,18.59,3.90,"13,120,010",MESABI TR ROYALTY SH BEN INT
MSCI,69.20,Range Bound,"instrument=MSCI
trend=[GREEN_OVER_RED, RED_OVER_GREEN, GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, RED_OVER_GREEN]
headPointer=4
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.57%,"615,060",+1.07,67.28,72.05,3,3,68.67,69.28,68.35,73.44,51.76,"102,675,766",MSCI INC COM
MSD,8.29,N/A,"instrument=MSD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.19%,"69,989",-.10,8.16,8.71,30,30,8.41,8.42,8.25,9.78,8.16,"22,047,000",MORGAN STANLEY EMERGING MKTS COM
MSF,11.77,N/A,"instrument=MSF
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.09%,"19,478",+.01,11.77,11.99,0,5,11.87,11.87,11.615,15.97,11.65,"18,500,000",MORGAN STANLEY EMER MKT FD INC COM
EXAR,5.50,Downtrend,"instrument=EXAR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.90%,"235,866",-.05,4.56,6.45,1,1,5.60,5.6401,5.45,11.14,5.23,"48,415,278",EXAR CORP COM
MSI,64.91,Range Bound,"instrument=MSI
trend=[RED_OVER_GREEN, RED, RED_OVER_GREEN, GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED]
headPointer=3
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.84%,"1,125,064",+.54,63.58,66.30,3,3,64.93,65.05,63.85,72.97,56.40,"176,561,670",MOTOROLA INC COM
MSJ,<empty>,N/A,"instrument=MSJ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,MORGAN STANLEY CAP TRUST VI CAP SEC
MSK,25.40,N/A,"instrument=MSK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.04%,"14,172",+.01,24.69,25.40,1,0,25.40,25.4007,25.3682,26.09,25.12,0,MORGAN STANLEY PFD SER VIII DIV 6.45 CALLABLE
MSM,59.89,Range Bound,"instrument=MSM
trend=[RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN, RED_OVER_GREEN, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, RED_OVER_GREEN]
headPointer=5
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.18%,"688,581",+.70,59.07,61.90,3,3,59.60,59.92,59.075,78.06,54.19,"61,515,793",MSC INDUSTRIAL DIRECT CO COM CL A
MSO,0,N/A,"instrument=MSO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,5.60,7.22,0,0,0,0,0,7.11,4.04,"32,512,000",MARTHA STEWART LIVING .6958:1 EXC 12/7/15 81734P107
MSP,10.37,N/A,"instrument=MSP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.10%,"37,753",-.01,10.28,10.53,10,24,10.45,10.45,10.27,12.36,10.17,"18,000,000",MADISON STRATEGIC SEC COM
MSZ,<empty>,N/A,"instrument=MSZ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,MORGAN STANLEY CAP TRUST PFD CALLABLE
MT,3.46,Downtrend,"instrument=MT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.26%,"16,463,990",-.08,3.40,3.46,40,44,3.66,3.67,3.39,11.95,3.44,"1,654,392,200",ARCELORMITTAL CL A ADR
MTB,110.49,Range Bound,"instrument=MTB
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.25%,"1,317,806",+1.36,104.88,116.24,2,2,110.38,110.74,109.02,134.00,108.32,"133,289,777",M & T BANK CORPORATION COM
MTBp,1015.00,N/A,"instrument=MTBp
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,1,0,1030.00,1115.46,1,1,0,0,0,1184.70,999.00,0,M & T BANK CORPORATION PERP PFD A STP CPN 5%-6.375%
MTBpA,<empty>,N/A,"instrument=MTBpA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,<empty>,M+T CAPITAL TRUST IV PFD 8.5% CALLABLE
MTBpC,1032.00,N/A,"instrument=MTBpC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,14,0,1030.00,1135.20,1,1,0,0,0,1150.00,1010.00,0,M & T BANK CORPORATION PFD PERP/CALL STP CPN 5-6.375%
MTD,317.02,Range Bound,"instrument=MTD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.98%,"340,046",+6.16,317.06,349.02,0,1,312.38,317.50,310.46,350.11,275.30,"27,356,838",METTLER-TOLEDO INTERNATIONAL COM
MTDR,13.92,Downtrend,"instrument=MTDR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-3.87%,"2,677,775",-.56,11.92,13.93,9,3,14.59,14.82,13.54,29.90,14.295,"85,557,957",MATADOR RESOURCES COMPANY COM
MTG,7.69,Downtrend,"instrument=MTG
trend=[null, BRIGHT_RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.54%,"7,859,837",-.12,7.63,7.71,4,6,7.87,7.93,7.52,11.72,7.77,"339,656,530",MGIC INVT CORP WIS COM
MTH,29.07,Downtrend,"instrument=MTH
trend=[RED, RED, GREEN, RED, GREEN, GREEN, RED, RED, GREEN, GREEN]
headPointer=2
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+1.57%,"552,775",+.45,24.12,34.00,2,2,28.87,29.195,27.86,49.90,28.29,"39,665,797",MERITAGE HOMES CORP COM
MTL,1.53,Uptrend,"instrument=MTL
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+106.76%,"91,927",+.79,1.51,1.57,8,10,1.53,1.57,1.51,3.76,1.22,"416,270,750",MECHEL ADR
MTN,121.77,Range Bound,"instrument=MTN
trend=[null, RED, GREEN, RED, GREEN, RED, GREEN, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.39%,"343,769",-1.72,115.54,125.55,2,15,124.18,125.19,120.77,133.59,84.55,"36,240,129",VAIL RESORTS INC COM
MTOR,7.22,Range Bound,"instrument=MTOR
trend=[null, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.41%,"1,898,145",+.17,7.19,8.45,14,8,7.11,7.27,6.99,15.34,6.92,"91,329,815",MERITOR INC COM
MTR,8.70,N/A,"instrument=MTR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-5.13%,"22,424",-.47,6.20,13.00,7,13,8.92,8.98,7.75,26.33,5.67,"1,863,590",MESA ROYALTY TRUST UNIT BEN INT
MTRN,22.99,Downtrend,"instrument=MTRN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.29%,"80,314",-.30,19.04,26.88,1,1,23.52,23.52,22.43,41.85,22.88,"20,002,054",MATERION CORPORATION COM
MTS,0,N/A,"instrument=MTS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,0,0,15.96,17.73,0,0,0,0,0,17.84,16.25,"10,367,000",MONTGOMERY STR INCOME SECS I LIQ $17.741/SH 12/24/15
MTT,23.96,N/A,"instrument=MTT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.62%,"22,311",-.15,23.95,23.96,4,14,24.03,24.1194,23.9501,24.71,22.16,0,WESTERN ASSET MUNCIPAL DEFIN OPEN END TRUST CLOSED END FUND
MTU,5.79,Range Bound,"instrument=MTU
trend=[null, GREEN, RED, GREEN, RED, GREEN, RED, GREEN, RED, null]
headPointer=8
separatorPointer=8
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.86%,"20,421,483",-.11,5.58,6.06,5,7,5.81,5.85,5.70,7.62,5.17,"13,910,328,000",MITSUBISHI UFJ FINANCIAL GROUP COM
MTW,13.76,Range Bound,"instrument=MTW
trend=[null, RED, RED, RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.88%,"2,827,870",+.12,13.63,13.77,9,1,13.94,14.05,13.30,22.91,13.36,"136,589,610",MANITOWOC INC COM
MTX,39.11,Downtrend,"instrument=MTX
trend=[null, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, null, null, null]
headPointer=6
separatorPointer=6
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.62%,"255,181",+.24,35.76,42.48,2,2,39.39,39.59,38.20,74.87,38.42,"34,749,294",MINERALS TECH INC COM
MTZ,15.01,Downtrend,"instrument=MTZ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.79%,"2,014,450",-.12,12.45,17.57,1,1,15.41,15.41,14.435,22.75,14.48,"79,887,902",MASTEC INC COM
MUA,14.44,N/A,"instrument=MUA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.77%,"73,733",+.11,14.16,16.95,18,1,14.36,14.50,14.36,14.34,13.22,"20,334,000",BLACKROCK MUNIASSETS FUND COM
MUC,14.95,N/A,"instrument=MUC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.20%,"97,245",-.03,14.80,15.10,1,7,15.00,15.01,14.87,15.15,13.10,"40,657,000",BLACKROCK MUNIHOL CA QU FU INC COM
MUE,13.72,N/A,"instrument=MUE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"40,918",0,13.50,13.72,18,0,13.73,13.74,13.70,14.31,12.67,"22,352,000",BLACKROCK MUNIHOLD QU FU II IN COM
MUH,15.52,N/A,"instrument=MUH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"15,388",0,15.47,15.52,5,0,15.53,15.5437,15.49,16.3701,14.03,"11,073,000",BLACKROCK MUNIHOLDINGS FD II COM
MUI,14.47,N/A,"instrument=MUI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.14%,"114,464",-.02,14.44,14.50,1,1,14.47,14.5084,14.43,15.08,13.48,"33,357,000",BLACKROCK MUNI INT DUR FND INC COM
MUJ,14.54,N/A,"instrument=MUJ
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.14%,"51,756",+.02,14.30,14.81,18,18,14.51,14.54,14.42,15.33,13.14,"21,039,000",BLACKROCK MUNIHLD NJ QU FU INC COM
