Quote on 1/12/16 15:55:27

NASDAQ
Symbol,Last,,Quote Trend,%Change,Volume,Net Chng,Bid,Ask,BS,AS,Open,High,Low,52High,52Low,Shares,Description
AMBR,4.22,Downtrend,"instrument=AMBR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.94%,"128,506",-.04,3.50,4.95,1,1,4.29,4.42,4.10,10.70,3.4201,"26,255,353",AMBER RD INC COM
AMBC,12.68,Downtrend,"instrument=AMBC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.63%,"319,494",-.21,10.52,14.85,1,1,13.04,13.26,12.54,27.53,12.19,"45,020,521",AMBAC FINANCIAL GROUP INC COM
AMAT,16.75,Range Bound,"instrument=AMAT
trend=[null, BRIGHT_RED, GREEN, RED, GREEN, null, null, null, null, null]
headPointer=4
separatorPointer=4
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.42%,"13,600,101",+.07,16.66,16.74,5,1,16.93,17.20,16.57,25.64,14.25,"1,149,133,390",APPLIED MATERIALS INC COM
AMAG,23.37,Downtrend,"instrument=AMAG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.09%,"1,391,019",+.02,18.59,23.64,1,1,23.66,24.39,22.28,77.73,22.62,"34,703,924",AMAG PHARMACEUTICALS INC COM
ALXA,.4500,Downtrend,"instrument=ALXA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-11.66%,"204,397",-.0594,.0681,.6900,190,292,.5030,.5800,.4201,2.6800,.4900,"19,569,729",ALEXZA PHARMACEUTICALS INC COM
ALSN,23.66,Range Bound,"instrument=ALSN
trend=[null, GREEN, GREEN, null, null, null, null, null, null, null]
headPointer=2
separatorPointer=2
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-0.46%,"3,497,079",-.11,21.97,23.65,2,1,23.91,24.00,23.405,33.39,23.55,"171,031,830",ALLISON TRANSMISSION HOLDINGS COM
ALSK,1.76,Range Bound,"instrument=ALSK
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.12%,"147,514",-.02,1.72,1.78,30,1,1.78,1.83,1.74,2.58,1.50,"50,414,959",ALASKA COMM SYSTEMS GROUP COM
ALRM,16.01,Range Bound,"instrument=ALRM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.06%,"251,080",+.01,11.66,20.00,1,1,16.18,16.33,15.80,20.25,10.26,"45,574,172",ALARM.COM HLDGS INC COM
ALQA,1.92,Range Bound,"instrument=ALQA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-8.13%,"128,017",-.17,1.92,2.28,0,4,2.10,2.10,1.92,6.55,1.86,"27,668,913",ALLIQUA BIOMEDICAL INC COM
ALLY,16.28,Downtrend,"instrument=ALLY
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-3.10%,"6,723,791",-.52,16.18,16.25,1,1,16.94,17.07,15.96,23.83,16.58,"481,752,180",ALLY FINL INC COM
ALLT,5.17,Downtrend,"instrument=ALLT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.52%,"91,818",-.08,4.28,6.07,1,1,5.26,5.3328,5.06,9.85,4.41,"33,319,923",ALLOT COMMUNICATIONS LTD COM
ALLM,.25,N/A,"instrument=ALLM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",0.00%,"54,372",0,.20,.25,"5,000","5,000",.24,.25,.23,1.39,.07,"39,448,382",ALLIANCE BIOENERGY PLUS INC COM
ALIM,2.14,Downtrend,"instrument=ALIM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-2.28%,"175,347",-.05,2.00,3.25,12,2,2.20,2.28,2.065,5.91,1.94,"44,545,623",ALIMERA SCIENCES INC COM
ALDX,6.69,N/A,"instrument=ALDX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.04%,"31,696",-.07,4.17,6.85,1,3,6.7001,6.84,6.49,13.50,4.84,"9,712,521",ALDEYRA THERAPEUTICS INC COM
ALDW,22.41,Range Bound,"instrument=ALDW
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+0.22%,"146,192",+.05,21.80,22.67,10,1,22.25,22.6801,21.51,26.674,12.26,"62,510,039",ALON USA PARTNERS LP UNITS
ALDR,28.75,Downtrend,"instrument=ALDR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+5.31%,"909,799",+1.45,24.44,28.75,1,1,27.33,29.36,26.7701,54.90,22.23,"43,611,531",ALDER BIOPHARMACEUTICALS INC COM
AKRX,29.82,Downtrend,"instrument=AKRX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-11.64%,"7,649,288",-3.93,29.58,29.99,1,1,34.07,34.25,28.4105,57.10,19.08,"114,432,933",AKORN INC COM
AKBA,8.26,Downtrend,"instrument=AKBA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.98%,"632,329",+.08,7.78,8.32,1,1,8.37,8.49,7.77,14.20,5.91,"30,631,737",AKEBIA THERAPEUTICS INC COM
AKAO,4.87,Downtrend,"instrument=AKAO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-8.11%,"137,672",-.43,3.35,5.50,0,1,5.30,5.40,4.721,13.63,5.0501,"18,355,618",ACHAOGEN INC COM
AJRD,14.83,Range Bound,"instrument=AJRD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.06%,"381,655",+.30,12.90,25.00,1,3,14.69,15.10,14.56,24.99,13.98,"64,200,000",AEROJET ROCKETDYNE HLDGS INC COM
AINV,5.08,Range Bound,"instrument=AINV
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.36%,"2,191,980",-.07,5.05,5.49,2,13,5.17,5.22,4.97,8.03,4.78,"233,400,950",APOLLO INVESTMENTS CORP COM
AIMT,15.84,Downtrend,"instrument=AIMT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.19%,"118,990",+.03,15.83,19.85,1,0,15.93,17.20,15.49,28.3299,14.40,"42,249,431",AIMMUNE THERAPEUTICS INC COM
AIMC,22.44,Downtrend,"instrument=AIMC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.71%,"214,315",-.16,18.62,24.00,1,1,22.83,22.93,22.09,29.51,22.36,"26,012,661",ALTRA INDUSTRIAL MOTION CORP COM
AIDC,.0800,N/A,"instrument=AIDC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-20.00%,"85,000",-.02,.0700,.1100,"10,000","5,000",.0700,.0800,.0500,.1500,.0900,"87,030,000",AI DOCUMENT SERVICES INC COM
AHGP,16.83,Range Bound,"instrument=AHGP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-8.78%,"283,860",-1.62,15.71,19.69,1,1,18.50,19.2199,16.55,60.86,15.71,"59,863,000",ALLIANCE HOLDINGS GP LP
AGYS,9.20,Downtrend,"instrument=AGYS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+4.90%,"45,343",+.43,9.11,11.57,4,0,8.89,9.24,8.89,12.56,7.97,"22,940,975",AGILYSYS INC COM
AGTC,15.84,N/A,"instrument=AGTC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.06%,"159,509",-.17,14.05,26.10,5,1,16.00,16.5685,15.43,25.42,10.89,"18,003,845",APPLIED GENETIC TECH CORP COM
AGRX,7.81,N/A,"instrument=AGRX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-7.02%,"83,061",-.59,7.00,10.99,10,3,8.49,8.49,7.67,13.19,5.80,"22,292,167",AGILE THERAPEUTICS INC COM
AGRO,11.8500,Range Bound,"instrument=AGRO
trend=[null, RED, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+2.07%,"270,194",+.24,11.0000,13.8600,5,2,11.6900,11.8700,11.6900,12.5500,6.7100,"121,064,556",ADECOAGRO COM
AGNC,17.29,Range Bound,"instrument=AGNC
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.37%,"3,035,520",-.24,17.21,17.27,5,1,17.59,17.59,17.20,22.10,16.89,"346,450,080",AMERICAN CAPITAL AGENCY CORP COM
AGFS,5.76,N/A,"instrument=AGFS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.03%,"99,918",-.06,4.20,7.36,0,3,5.855,5.96,5.68,13.35,4.61,"49,940,548",AGROFRESH SOLUTIONS INC COM
AGEN,3.59,Downtrend,"instrument=AGEN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.99%,"1,263,659",+.07,3.53,3.59,2,2,3.55,3.77,3.43,10.1599,3.39,"84,646,215",AGENUS INC COM
AFTM,.4000,N/A,"instrument=AFTM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-4.76%,"52,609",-.02,.3700,.4298,"5,000","2,500",.43495,.43495,.4000,.9300,.3500,"98,293,122",AFTERMASTER INC COM
AFSD,25.72,N/A,"instrument=AFSD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.12%,"283,191",+.03,25.73,25.76,5,3,25.86,25.86,25.50,25.68,24.10,0,AFLAC INC PFD 5.5% DIV QTRLY CALLABLE
AFOP,14.11,Range Bound,"instrument=AFOP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.80%,"114,329",+.25,11.71,16.55,1,1,13.96,14.14,13.70,22.35,13.31,"17,384,733",ALLIANCE FIBER OPTIC PRODUCT COM
AFMD,4.42,N/A,"instrument=AFMD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.56%,"430,091",-.07,4.33,5.70,0,2,4.58,4.8099,4.105,24.20,4.23,"23,984,168",AFFIMED NV ORD
AFGH,25.30,N/A,"instrument=AFGH
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.04%,"83,949",-.01,25.26,25.50,0,3,25.40,25.46,25.23,25.20,24.81,0,AMERICAN FINL GROUP INC SR NT 6% DUE 11/15/55
AFFX,13.77,Uptrend,"instrument=AFFX
trend=[null, GREEN, RED, BRIGHT_RED, null, null, null, null, null, null]
headPointer=3
separatorPointer=3
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.36%,"7,214,869",-.19,13.73,13.76,1,2,13.91,13.935,13.77,14.00,8.28,"79,967,327",AFFYMETRIX INC COM
AFCO,5.99,N/A,"instrument=AFCO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-6.84%,"114,616",-.44,5.60,5.99,1,0,6.49,6.5499,5.90,8.00,6.41,"16,890,847",AMERICAN FARMLAND CO COM
AEZS,2.95,N/A,"instrument=AEZS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-5.75%,"579,565",-.18,2.90,3.13,63,5,3.13,3.27,2.90,88.90,3.08,"6,327,242",AETERNA ZENTARIS INC COM
AEYE,.0425,N/A,"instrument=AEYE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+13.33%,"65,230",+.005,.0425,.0471,"10,000","10,000",.0375,.0425,.0375,.6000,.0270,"81,800,488",AUDIOEYE INC COM
AERT,.0700,N/A,"instrument=AERT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-12.50%,"88,775",-.01,.0160,.1100,"10,000","5,000",.0800,.0801,.0700,.1250,.0200,"89,631,162",ADVANCED ENVIRONMENTAL RECYCLG CL A
AERI,18.47,Downtrend,"instrument=AERI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.49%,"233,219",+.09,18.30,20.87,1,5,18.68,19.2699,17.71,35.8899,8.835,"26,364,924",AERIE PHARMACEUTICALS INC COM
AEIS,26.50,Range Bound,"instrument=AEIS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+4.08%,"529,666",+1.04,22.00,28.49,2,2,25.84,26.59,25.81,30.04,21.12,"41,041,983",ADVANCED ENERGY INDUSTRIES COM
AEGR,7.70,Downtrend,"instrument=AEGR
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.39%,"330,376",+.03,6.75,11.70,12,10,7.77,8.17,7.46,28.97,7.47,"28,937,476",AEGERION PHARMACEUTICALS INC COM
AEGN,16.79,Downtrend,"instrument=AEGN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.42%,"227,182",-.07,13.93,19.66,1,1,17.19,17.19,16.55,22.41,15.31,"36,245,013",AEGION CORP COM
ADXS,8.23,Downtrend,"instrument=ADXS
trend=[GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN, GREEN_OVER_RED, RED_OVER_GREEN]
headPointer=7
separatorPointer=-1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",+10.32%,"1,347,947",+.77,7.85,8.52,1,1,7.50,8.70,7.50,30.13,6.80,"33,769,136",ADVAXIS INC COM
ADUS,22.47,N/A,"instrument=ADUS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.40%,"183,940",+.09,22.43,22.55,0,4,22.51,23.11,21.94,38.08,18.75,"11,108,324",ADDUS HOMECARE CORP COM
ADTN,17.75,Range Bound,"instrument=ADTN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.96%,"963,685",+.51,17.25,20.76,2,2,17.34,18.00,17.28,24.1266,13.9238,"49,560,245",ADTRAN INC COM
ADTM,.160,N/A,"instrument=ADTM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+6.67%,"60,300",+.01,.150,.178,"5,000","5,000",.185,.185,.160,3.100,.1375,"21,703,329",ADAPTIVE MEDIAS INC COM
ADRO,22.80,Downtrend,"instrument=ADRO
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.24%,"332,709",+.50,20.15,27.37,1,1,22.67,23.37,22.04,49.25,16.28,"63,224,033",ADURO BIOTECH INC COM
ADMS,23.96,Uptrend,"instrument=ADMS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.09%,"241,103",+.49,23.68,23.90,10,1,24.36,25.145,23.11,31.84,12.73,"18,422,074",ADAMAS PHARMACEUTICALS INC COM
ADMP,4.71,Downtrend,"instrument=ADMP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.61%,"44,752",+.12,3.80,6.99,75,0,4.61,4.8799,4.60,7.26,3.05,"13,431,659",ADAMIS PHARMACEUTICALS CORP COM
ADHD,5.22,Downtrend,"instrument=ADHD
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.38%,"64,397",+.02,5.19,7.19,0,1,5.20,5.5022,4.94,9.50,5.02,"21,181,722",ALCOBRA LTD ORD
ADAT,.60,N/A,"instrument=ADAT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.64%,"67,431",-.01,.14,.78,5,307,.62,.6479,.60,.91,.09,"42,755,942",AUTHENTIDATE HOLDING CORP COM
ADAP,8.51,N/A,"instrument=ADAP
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-9.66%,"774,794",-.91,7.81,13.00,2,1,9.51,9.7292,7.81,21.57,7.07,"70,785,316",ADAPTIMMUNE THERAPEUTICS PLC ADR
ACXM,19.11,Range Bound,"instrument=ACXM
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.33%,"502,530",+.25,15.86,22.38,1,1,18.97,19.23,18.72,23.42,15.78,"77,873,928",ACXIOM CORP COM
ACTG,3.58,Downtrend,"instrument=ACTG
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.56%,"782,711",-.02,3.44,4.19,30,20,3.65,3.75,3.50,16.60,3.59,"50,736,407",ACACIA RESEARCH CORP TRACKING
ACTA,10.02,Range Bound,"instrument=ACTA
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.50%,"94,173",-.05,8.31,11.76,1,1,10.17,10.43,9.89,18.09,9.80,"40,797,946",ACTUA CORP COM
ACRX,3.21,Downtrend,"instrument=ACRX
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+2.23%,"420,009",+.07,3.04,4.25,0,10,3.21,3.35,3.115,9.32,2.92,"44,445,109",ACELRX PHARMACEUTICALS COM
ACRS,20.43,N/A,"instrument=ACRS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+5.09%,"70,616",+.99,20.03,21.40,0,1,19.72,20.69,18.27,33.88,10.99,"20,157,503",ACLARIS THERAPEUTICS INC COM
ACRE,11.26,Range Bound,"instrument=ACRE
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-0.53%,"158,353",-.06,9.34,13.20,1,1,11.38,11.38,11.05,13.18,10.904,"28,609,650",ARES COMMERCIAL REAL ESTATE COM
ACLS,2.41,Range Bound,"instrument=ACLS
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.26%,"914,066",+.03,2.36,2.42,1,1,2.46,2.51,2.32,3.495,2.21,"115,712,016",AXCELIS TECHNOLOGIES INC COM
ACIW,19.43,Downtrend,"instrument=ACIW
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.30%,"516,362",+.25,16.11,22.74,1,1,19.40,19.53,18.95,25.80,17.78,"118,258,890",ACI WORLDWIDE INC COM
ACHN,8.57,Downtrend,"instrument=ACHN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+3.38%,"1,708,724",+.28,8.47,8.60,2,10,8.38,8.76,8.0801,16.54,6.41,"136,544,920",ACHILLION PHARMACEUTICALS COM
ACHI,2.77,N/A,"instrument=ACHI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.07%,"95,884",-.03,2.65,2.80,100,100,2.80,2.81,2.63,6.60,1.77,"103,361,388",ACCRETIVE HEALTH INC COM
ACFN,.0800,Downtrend,"instrument=ACFN
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-32.72%,"115,907",-.0389,.0800,.1139,"20,000","5,000",.1189,.1189,.0750,.7200,.0850,"27,325,591",ACORN ENERGY INC COM
ACET,22.44,Downtrend,"instrument=ACET
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+1.36%,"147,453",+.30,21.10,23.25,1,4,22.40,23.19,21.97,32.20,18.03,"29,502,043",ACETO CORP COM
ACCO,6.09,Downtrend,"instrument=ACCO
trend=[null, RED_OVER_GREEN, null, null, null, null, null, null, null, null]
headPointer=1
separatorPointer=1
currentSessionEndTime=Wed Jan 13 15:00:00 CST 2016
",-1.14%,"909,195",-.07,5.88,6.58,3,3,6.24,6.30,6.06,8.75,6.02,"106,381,552",ACCO BRANDS CORP COM
ACBI,14.01,N/A,"instrument=ACBI
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",+0.21%,"46,696",+.03,13.51,199999.99,4,0,14.05,14.10,13.85,17.50,13.27,"24,338,945",ATLANTIC CAPITAL BANCSHARES COM
ACAT,12.23,Downtrend,"instrument=ACAT
trend=[null, null, null, null, null, null, null, null, null, null]
headPointer=0
separatorPointer=-1
currentSessionEndTime=Wed Dec 31 18:00:00 CST 1969
",-1.53%,"381,631",-.19,10.15,12.80,1,5,12.51,12.87,12.00,39.72,11.8501,"12,989,200",ARCTIC CAT INC CM
